order_id,customer_id,amount,currency,completed_at
1113,4669,185.09,USD,2026-08-08 23:36:00
1114,9570,94.5,USD,2026-08-08 21:55:00
1115,8091,160.29,USD,2026-08-08 22:44:00
1116,6664,73.42,USD,2026-08-08 21:46:00
1117,3435,165.73,USD,2026-08-08 21:43:00
1118,1894,247.13,USD,2026-08-08 17:57:00
1119,9283,234.58,USD,2026-08-08 00:41:00
1120,3709,131.52,USD,2026-08-08 15:54:00
1121,4946,130.54,USD,2026-08-08 02:48:00
1122,4648,26.83,USD,2026-08-08 10:17:00
1123,4850,103.98,USD,2026-08-08 17:41:00
1124,8341,119.38,USD,2026-08-08 02:29:00
1125,6178,132.14,USD,2026-08-08 02:54:00
1126,1291,190.13,USD,2026-08-08 03:31:00
1127,9996,111.9,USD,2026-08-08 03:25:00
1128,5990,36.36,USD,2026-08-08 00:52:00
1129,8474,63.61,USD,2026-08-08 16:35:00
1130,4652,208.95,USD,2026-08-08 10:23:00
1131,8751,146.64,USD,2026-08-08 14:21:00
1132,8414,100.37,USD,2026-08-08 22:42:00
1133,4633,193.44,USD,2026-08-08 03:06:00
1134,5783,98.46,USD,2026-08-08 00:21:00
1135,2741,102.86,USD,2026-08-08 17:33:00
1136,3301,53.58,USD,2026-08-08 01:57:00
1137,2752,184.57,USD,2026-08-08 22:47:00
1138,2978,61.04,USD,2026-08-08 08:39:00
1139,4122,122.41,USD,2026-08-08 12:13:00
1140,7790,40.32,USD,2026-08-08 22:21:00
1141,3018,163.81,USD,2026-08-08 01:59:00
1142,9260,169.74,USD,2026-08-08 14:29:00
1143,1795,16.02,USD,2026-08-08 04:31:00
1144,8912,116.71,USD,2026-08-08 17:59:00
1145,3903,231.47,USD,2026-08-08 16:49:00
1146,3103,55.81,USD,2026-08-08 22:37:00
1147,6273,169.52,USD,2026-08-08 03:24:00
1148,5067,105.4,USD,2026-08-08 16:56:00
1149,5819,241.44,USD,2026-08-08 08:25:00
1150,7762,46.34,USD,2026-08-08 14:51:00
1151,9393,223.31,USD,2026-08-08 19:44:00
1152,6143,179.85,USD,2026-08-08 09:53:00
1153,4560,234.85,USD,2026-08-08 22:47:00
1154,5760,161.68,USD,2026-08-08 06:13:00
1155,3173,231.48,USD,2026-08-08 21:22:00
1156,3913,244.17,USD,2026-08-08 22:41:00
1157,6281,178.16,USD,2026-08-08 16:34:00
1158,8870,193.78,USD,2026-08-08 22:07:00
1159,7839,236.53,USD,2026-08-08 18:36:00
1160,9747,225.06,USD,2026-08-08 21:47:00
1161,1209,214.12,USD,2026-08-08 09:56:00
1162,3381,20.94,USD,2026-08-08 16:06:00
1163,5374,28.3,USD,2026-08-08 01:42:00
1164,3399,175.6,USD,2026-08-08 05:18:00
1165,4342,199.32,USD,2026-08-08 01:44:00
1166,8415,99.29,USD,2026-08-08 17:02:00
1167,4675,218.99,USD,2026-08-08 03:39:00
1168,4892,146.9,USD,2026-08-08 23:41:00
1169,5712,202.26,USD,2026-08-08 16:50:00
1170,7251,26.04,USD,2026-08-08 22:42:00
1171,6122,239.82,USD,2026-08-08 12:26:00
1172,5117,18.05,USD,2026-08-08 17:03:00
1173,8259,219.18,USD,2026-08-08 06:39:00
1174,7025,163.94,USD,2026-08-08 07:58:00
1175,4218,188.54,USD,2026-08-08 18:34:00
1176,3906,84.13,USD,2026-08-08 23:12:00
1177,3847,58.94,USD,2026-08-08 21:04:00
1178,1665,43.05,USD,2026-08-08 23:32:00
1179,3131,145.8,USD,2026-08-08 13:17:00
1180,1092,213.81,USD,2026-08-08 05:37:00
1181,3536,181.78,USD,2026-08-08 10:29:00
1182,1833,233.23,USD,2026-08-08 01:09:00
1183,5934,213.14,USD,2026-08-08 20:39:00
1184,6866,149.58,USD,2026-08-08 15:50:00
1185,9608,181.31,USD,2026-08-08 02:50:00
1186,9276,137.34,USD,2026-08-08 07:11:00
1187,7609,142.62,USD,2026-08-08 05:26:00
1188,4495,66.98,USD,2026-08-08 02:22:00
1189,5809,92.8,USD,2026-08-08 21:21:00
1190,8780,160.3,USD,2026-08-08 06:48:00
1191,1144,191.75,USD,2026-08-08 17:52:00
1192,4937,96.31,USD,2026-08-08 03:42:00
1193,4994,230.87,USD,2026-08-08 20:39:00
1194,7248,223.13,USD,2026-08-08 01:43:00
1195,5633,75.3,USD,2026-08-08 03:24:00
1196,7143,136.46,USD,2026-08-08 00:58:00
1197,8975,134.55,USD,2026-08-08 16:51:00
1198,4154,226.1,USD,2026-08-08 01:18:00
1199,2572,34.35,USD,2026-08-08 10:32:00
1200,1120,141.42,USD,2026-08-08 05:49:00
1201,4492,64.53,USD,2026-08-08 20:04:00
1202,4368,211.38,USD,2026-08-08 21:27:00
1203,8130,180.14,USD,2026-08-08 17:53:00
1204,3519,235.84,USD,2026-08-08 20:52:00
1205,1620,183.46,USD,2026-08-08 00:29:00
1206,5127,27.75,USD,2026-08-08 02:04:00
1207,4729,150.12,USD,2026-08-08 17:04:00
1208,7626,106.19,USD,2026-08-09 08:26:00
1209,2938,18.97,USD,2026-08-09 13:20:00
1210,2036,165.73,USD,2026-08-09 17:00:00
1211,2189,25.7,USD,2026-08-09 23:37:00
1212,5748,133.17,USD,2026-08-09 11:59:00
1213,5612,157.54,USD,2026-08-09 21:19:00
1214,1504,107.85,USD,2026-08-09 14:24:00
1215,3234,140.36,USD,2026-08-09 15:10:00
1216,9941,202.24,USD,2026-08-09 23:25:00
1217,7113,48.86,USD,2026-08-09 09:40:00
1218,3316,220.57,USD,2026-08-09 00:35:00
1219,7456,16.18,USD,2026-08-09 03:02:00
1220,5992,237.54,USD,2026-08-09 17:35:00
1221,6633,189.24,USD,2026-08-09 06:47:00
1222,9397,227.82,USD,2026-08-09 06:26:00
1223,5140,58.24,USD,2026-08-09 04:10:00
1224,1891,57.62,USD,2026-08-09 06:07:00
1225,2198,166.5,USD,2026-08-09 17:29:00
1226,2608,30.83,USD,2026-08-09 09:42:00
1227,6420,151.44,USD,2026-08-09 06:46:00
1228,4842,172.75,USD,2026-08-09 11:08:00
1229,4170,160.59,USD,2026-08-09 03:18:00
1230,6008,120.9,USD,2026-08-09 10:31:00
1231,6971,50.81,USD,2026-08-09 22:37:00
1232,6131,54.63,USD,2026-08-09 10:27:00
1233,8145,67.06,USD,2026-08-09 07:50:00
1234,6432,99.48,USD,2026-08-09 08:53:00
1235,6004,119.66,USD,2026-08-09 15:29:00
1236,2343,40.58,USD,2026-08-09 15:35:00
1237,9824,209.21,USD,2026-08-09 08:54:00
1238,2252,187.38,USD,2026-08-09 06:16:00
1239,9309,224.64,USD,2026-08-09 23:04:00
1240,7637,205.97,USD,2026-08-09 20:01:00
1241,5269,227.98,USD,2026-08-09 18:13:00
1242,8734,249.7,USD,2026-08-09 17:57:00
1243,7430,49.93,USD,2026-08-09 20:49:00
1244,5767,196.45,USD,2026-08-09 07:57:00
1245,2483,132.76,USD,2026-08-09 04:29:00
1246,4913,133.01,USD,2026-08-09 12:23:00
1247,9423,53.97,USD,2026-08-09 19:43:00
1248,3395,52.42,USD,2026-08-09 04:28:00
1249,6878,128.62,USD,2026-08-09 23:46:00
1250,4796,193.95,USD,2026-08-09 01:14:00
1251,1701,101.82,USD,2026-08-09 02:16:00
1252,6918,136.7,USD,2026-08-09 21:13:00
1253,1760,230.71,USD,2026-08-09 12:30:00
1254,9542,91.16,USD,2026-08-09 01:41:00
1255,5314,79.27,USD,2026-08-09 20:53:00
1256,7171,148.99,USD,2026-08-09 18:34:00
1257,2275,100.84,USD,2026-08-09 20:24:00
1258,4651,103.44,USD,2026-08-09 16:16:00
1259,6653,97.93,USD,2026-08-09 16:25:00
1260,1108,128.3,USD,2026-08-09 15:50:00
1261,3713,47.66,USD,2026-08-09 16:56:00
1262,5600,135.92,USD,2026-08-09 07:04:00
1263,6934,58.92,USD,2026-08-09 06:09:00
1264,4773,206.98,USD,2026-08-09 19:45:00
1265,2856,92.6,USD,2026-08-09 13:51:00
1266,4452,127.52,USD,2026-08-09 15:43:00
1267,7732,167.11,USD,2026-08-09 18:10:00
1268,3639,25.14,USD,2026-08-09 00:15:00
1269,3406,135.47,USD,2026-08-09 04:40:00
1270,3949,75.69,USD,2026-08-09 01:10:00
1271,1305,155.85,USD,2026-08-09 16:25:00
1272,5644,170.51,USD,2026-08-09 23:46:00
1273,8723,120.56,USD,2026-08-09 02:13:00
1274,7730,66.55,USD,2026-08-09 15:10:00
1275,3979,201.73,USD,2026-08-09 19:09:00
1276,3747,135.04,USD,2026-08-09 19:42:00
1277,8429,95.53,USD,2026-08-09 23:43:00
1278,7196,31.18,USD,2026-08-09 19:37:00
1279,4315,40.51,USD,2026-08-09 12:08:00
1280,7877,228.69,USD,2026-08-09 16:55:00
1281,8796,37.63,USD,2026-08-09 04:38:00
1282,9706,24.17,USD,2026-08-09 19:38:00
1283,8901,42.62,USD,2026-08-09 16:48:00
1284,9835,226.97,USD,2026-08-09 21:08:00
1285,8069,235.37,USD,2026-08-09 00:57:00
1286,1711,102.04,USD,2026-08-09 16:26:00
1287,8899,115.8,USD,2026-08-09 22:33:00
1288,2600,153.43,USD,2026-08-09 12:22:00
1289,4809,74.81,USD,2026-08-09 13:08:00
1290,9908,155.6,USD,2026-08-09 02:18:00
1291,1116,59.42,USD,2026-08-09 13:16:00
1292,1117,42.69,USD,2026-08-09 18:33:00
1293,6175,63.27,USD,2026-08-09 12:41:00
1294,7980,40.05,USD,2026-08-09 13:23:00
1295,9783,74.6,USD,2026-08-09 20:37:00
1296,5514,100.93,USD,2026-08-09 13:36:00
1297,7770,192.42,USD,2026-08-09 21:25:00
1298,3928,146.03,USD,2026-08-09 17:50:00
1299,5157,145.4,USD,2026-08-09 11:35:00
1300,7522,95.92,USD,2026-08-09 09:36:00
1301,2951,215.92,USD,2026-08-09 23:08:00
1302,3650,119.95,USD,2026-08-09 23:14:00
1303,6544,134.46,USD,2026-08-09 03:13:00
1304,1852,178.81,USD,2026-08-09 17:39:00
1305,1086,241.67,USD,2026-08-09 05:24:00
1306,8133,49.15,USD,2026-08-09 02:52:00
1307,7075,76.83,USD,2026-08-09 02:04:00
1308,7296,23.87,USD,2026-08-09 02:38:00
1309,5693,169.2,USD,2026-08-09 12:39:00
1310,3871,28.5,USD,2026-08-09 22:38:00
1311,4304,118.16,USD,2026-08-09 20:31:00
1312,5685,203.92,USD,2026-08-09 21:59:00
1313,9364,199.23,USD,2026-08-09 06:02:00
1314,3776,69.44,USD,2026-08-09 16:44:00
1315,1004,99.54,USD,2026-08-09 21:02:00
1316,7544,249.25,USD,2026-08-09 05:05:00
1317,4281,107.86,USD,2026-08-09 11:42:00
1318,2124,188.18,USD,2026-08-09 16:00:00
1319,6703,81.86,USD,2026-08-09 02:35:00
1320,4187,79.98,USD,2026-08-09 11:52:00
1321,1076,109.93,USD,2026-08-09 14:59:00
1322,2744,110.68,USD,2026-08-09 08:11:00
1323,6570,133.24,USD,2026-08-09 17:04:00
1324,5222,135.62,USD,2026-08-09 03:51:00
1325,5098,201.45,USD,2026-08-09 17:52:00
1326,8923,242.02,USD,2026-08-09 22:28:00
1327,8517,94.82,USD,2026-08-09 07:48:00
1328,1448,225.68,USD,2026-08-09 21:29:00
1329,7269,75.59,USD,2026-08-09 15:07:00
1330,4767,248.64,USD,2026-08-09 20:50:00
1331,9462,239.53,USD,2026-08-09 10:26:00
1332,5314,179.69,USD,2026-08-09 17:00:00
1333,6603,36.86,USD,2026-08-09 07:18:00
1334,8807,233.88,USD,2026-08-09 02:35:00
1335,5408,66.36,USD,2026-08-09 10:22:00
1336,4115,175.53,USD,2026-08-09 05:47:00
1337,4965,61.92,USD,2026-08-09 15:47:00
1338,5091,68.86,USD,2026-08-09 08:13:00
1339,2747,51.66,USD,2026-08-09 19:22:00
1340,9071,33.44,USD,2026-08-09 03:58:00
1341,9871,194.6,USD,2026-08-09 19:00:00
1342,6167,128.34,USD,2026-08-09 01:54:00
1343,5501,246.56,USD,2026-08-09 15:57:00
1344,9374,246.33,USD,2026-08-09 15:11:00
1345,3101,67.19,USD,2026-08-09 08:25:00
1346,8836,202.83,USD,2026-08-09 01:33:00
1347,7450,133.08,USD,2026-08-09 17:02:00
1348,2972,56.08,USD,2026-08-09 21:49:00
1349,1137,123.12,USD,2026-08-09 22:33:00
1350,2650,64.53,USD,2026-08-09 00:43:00
1351,5254,159.0,USD,2026-08-09 10:23:00
1352,5413,76.77,USD,2026-08-09 05:35:00
1353,4013,95.63,USD,2026-08-09 15:39:00
1354,7099,64.48,USD,2026-08-09 15:27:00
1355,8384,109.14,USD,2026-08-09 11:54:00
1356,4744,45.82,USD,2026-08-09 05:36:00
1357,4863,78.44,USD,2026-08-09 03:46:00
1358,4212,216.23,USD,2026-08-09 17:27:00
1359,3450,240.4,USD,2026-08-09 04:51:00
1360,7906,17.29,USD,2026-08-09 15:51:00
1361,9470,248.96,USD,2026-08-09 15:08:00
1362,8972,89.2,USD,2026-08-09 17:46:00
1363,1781,147.1,USD,2026-08-09 09:16:00
1364,1983,177.28,USD,2026-08-09 12:06:00
1365,2577,74.76,USD,2026-08-09 06:52:00
1366,6914,93.64,USD,2026-08-09 14:47:00
1367,5222,146.01,USD,2026-08-09 11:35:00
1368,6752,111.76,USD,2026-08-09 11:01:00
1369,9821,61.76,USD,2026-08-09 21:38:00
1370,6326,81.88,USD,2026-08-09 05:49:00
1371,8322,129.56,USD,2026-08-09 21:32:00
1372,8598,159.21,USD,2026-08-10 02:24:00
1373,6527,219.04,USD,2026-08-10 20:09:00
1374,7631,158.89,USD,2026-08-10 13:40:00
1375,4739,53.07,USD,2026-08-10 02:05:00
1376,5382,168.46,USD,2026-08-10 10:20:00
1377,8289,107.93,USD,2026-08-10 19:41:00
1378,8377,152.93,USD,2026-08-10 11:47:00
1379,1378,58.21,USD,2026-08-10 13:10:00
1380,5122,70.14,USD,2026-08-10 04:46:00
1381,4450,191.19,USD,2026-08-10 23:44:00
1382,2045,39.21,USD,2026-08-10 05:25:00
1383,7504,27.65,USD,2026-08-10 15:35:00
1384,2702,249.06,USD,2026-08-10 16:48:00
1385,7387,51.49,USD,2026-08-10 08:39:00
1386,5655,73.14,USD,2026-08-10 09:14:00
1387,9630,44.71,USD,2026-08-10 14:40:00
1388,6846,23.26,USD,2026-08-10 05:01:00
1389,9856,126.9,USD,2026-08-10 10:55:00
1390,9835,119.54,USD,2026-08-10 08:35:00
1391,8126,155.43,USD,2026-08-10 05:37:00
1392,6073,165.29,USD,2026-08-10 16:40:00
1393,2467,141.82,USD,2026-08-10 11:30:00
1394,5256,100.96,USD,2026-08-10 14:19:00
1395,9574,17.48,USD,2026-08-10 04:19:00
1396,9767,82.39,USD,2026-08-10 04:22:00
1397,8816,231.69,USD,2026-08-10 00:44:00
1398,5799,194.98,USD,2026-08-10 09:00:00
1399,9981,202.24,USD,2026-08-10 19:14:00
1400,8161,111.76,USD,2026-08-10 11:12:00
1401,7385,53.37,USD,2026-08-10 12:15:00
1402,7917,76.8,USD,2026-08-10 12:14:00
1403,5454,136.4,USD,2026-08-10 20:15:00
1404,5404,189.59,USD,2026-08-10 09:41:00
1405,3988,215.57,USD,2026-08-10 13:12:00
1406,8460,40.93,USD,2026-08-10 04:18:00
1407,9060,78.95,USD,2026-08-10 19:28:00
1408,1813,19.56,USD,2026-08-10 06:20:00
1409,2675,58.7,USD,2026-08-10 17:01:00
1410,8183,44.38,USD,2026-08-10 09:17:00
1411,3468,69.71,USD,2026-08-10 23:00:00
1412,7885,66.04,USD,2026-08-10 00:31:00
1413,7084,202.87,USD,2026-08-10 09:50:00
1414,6410,200.98,USD,2026-08-10 14:44:00
1415,3393,191.38,USD,2026-08-10 02:53:00
1416,2169,197.28,USD,2026-08-10 01:17:00
1417,5097,57.68,USD,2026-08-10 17:30:00
1418,5078,17.96,USD,2026-08-10 12:53:00
1419,5049,244.12,USD,2026-08-10 12:49:00
1420,2539,61.81,USD,2026-08-10 23:02:00
1421,8746,245.8,USD,2026-08-10 16:42:00
1422,6293,240.89,USD,2026-08-10 12:43:00
1423,9534,186.14,USD,2026-08-10 05:40:00
1424,5895,128.09,USD,2026-08-10 03:16:00
1425,4568,223.57,USD,2026-08-10 06:23:00
1426,6316,163.73,USD,2026-08-10 03:15:00
1427,2960,201.68,USD,2026-08-10 00:10:00
1428,1688,72.13,USD,2026-08-10 12:50:00
1429,3539,177.33,USD,2026-08-10 18:50:00
1430,3583,36.03,USD,2026-08-10 11:49:00
1431,6544,176.2,USD,2026-08-10 15:05:00
1432,3521,29.05,USD,2026-08-10 20:03:00
1433,3061,200.99,USD,2026-08-10 22:34:00
1434,6690,89.43,USD,2026-08-10 15:14:00
1435,7189,60.35,USD,2026-08-10 14:46:00
1436,1646,46.66,USD,2026-08-10 11:46:00
1437,5828,117.81,USD,2026-08-10 15:45:00
1438,4057,130.17,USD,2026-08-10 17:44:00
1439,8674,91.07,USD,2026-08-10 17:22:00
1440,3627,210.37,USD,2026-08-10 08:55:00
1441,5844,51.43,USD,2026-08-10 02:33:00
1442,1011,101.27,USD,2026-08-10 08:34:00
1443,4039,104.08,USD,2026-08-10 20:32:00
1444,4912,216.35,USD,2026-08-10 00:39:00
1445,9830,29.89,USD,2026-08-10 10:46:00
1446,9151,138.16,USD,2026-08-10 12:12:00
1447,6285,159.06,USD,2026-08-10 17:09:00
1448,2577,90.68,USD,2026-08-10 13:41:00
1449,3126,30.67,USD,2026-08-10 16:42:00
1450,2753,22.35,USD,2026-08-10 05:55:00
1451,7366,38.21,USD,2026-08-10 15:12:00
1452,5193,138.57,USD,2026-08-10 21:31:00
1453,2161,66.87,USD,2026-08-10 01:23:00
1454,9051,231.44,USD,2026-08-10 00:59:00
1455,1994,203.24,USD,2026-08-10 02:29:00
1456,7814,189.72,USD,2026-08-10 11:35:00
1457,5355,181.48,USD,2026-08-10 11:50:00
1458,5979,187.56,USD,2026-08-10 16:02:00
1459,2591,240.74,USD,2026-08-10 02:13:00
1460,7313,69.29,USD,2026-08-10 03:46:00
1461,5075,138.66,USD,2026-08-10 06:12:00
1462,7802,237.66,USD,2026-08-10 18:40:00
1463,6864,195.08,USD,2026-08-10 23:06:00
1464,7997,180.1,USD,2026-08-10 21:29:00
1465,7579,201.23,USD,2026-08-10 03:10:00
1466,9747,169.52,USD,2026-08-10 16:21:00
1467,6163,234.38,USD,2026-08-10 19:28:00
1468,7755,213.54,USD,2026-08-10 17:20:00
1469,6299,209.15,USD,2026-08-10 20:27:00
1470,4504,147.34,USD,2026-08-10 19:15:00
1471,5162,144.31,USD,2026-08-10 12:49:00
1472,7505,120.16,USD,2026-08-10 11:28:00
1473,5660,23.15,USD,2026-08-10 00:46:00
1474,5945,136.64,USD,2026-08-10 19:01:00
1475,4519,246.33,USD,2026-08-10 00:19:00
1476,5521,196.31,USD,2026-08-10 10:01:00
1477,3534,145.74,USD,2026-08-10 17:32:00
1478,3557,123.19,USD,2026-08-10 03:02:00
1479,5093,101.26,USD,2026-08-10 04:16:00
1480,2505,205.6,USD,2026-08-10 07:16:00
1481,4562,148.73,USD,2026-08-10 18:25:00
1482,8905,185.04,USD,2026-08-10 23:04:00
1483,2562,209.04,USD,2026-08-10 05:31:00
1484,7251,85.59,USD,2026-08-10 19:41:00
1485,6478,28.14,USD,2026-08-10 02:49:00
1486,7824,207.03,USD,2026-08-10 11:56:00
1487,1187,196.04,USD,2026-08-10 03:55:00
1488,1886,163.57,USD,2026-08-10 20:49:00
1489,9846,24.68,USD,2026-08-10 09:33:00
1490,4617,91.81,USD,2026-08-10 18:09:00
1491,7436,173.3,USD,2026-08-10 04:03:00
1492,9269,154.86,USD,2026-08-10 14:48:00
1493,7460,116.5,USD,2026-08-10 02:14:00
1494,8796,94.0,USD,2026-08-10 04:08:00
1495,7540,26.59,USD,2026-08-10 18:47:00
1496,8118,108.65,USD,2026-08-10 08:05:00
1497,8879,194.08,USD,2026-08-10 22:08:00
1498,4212,129.65,USD,2026-08-10 17:12:00
1499,9589,249.31,USD,2026-08-10 17:39:00
1500,8046,31.84,USD,2026-08-10 07:15:00
1501,2467,232.17,USD,2026-08-10 10:43:00
1502,6984,112.19,USD,2026-08-10 03:42:00
1503,1396,90.37,USD,2026-08-10 11:12:00
1504,8245,247.1,USD,2026-08-10 09:10:00
1505,4825,118.51,USD,2026-08-10 19:09:00
1506,2405,102.85,USD,2026-08-10 06:43:00
1507,3419,27.82,USD,2026-08-10 03:47:00
1508,2823,95.67,USD,2026-08-10 09:00:00
1509,6437,125.73,USD,2026-08-10 09:28:00
1510,4339,141.43,USD,2026-08-10 06:47:00
1511,9991,191.33,USD,2026-08-10 17:33:00
1512,3315,186.53,USD,2026-08-10 15:39:00
1513,7170,172.04,USD,2026-08-10 22:44:00
1514,1712,170.93,USD,2026-08-10 18:57:00
1515,4288,29.13,USD,2026-08-10 08:10:00
1516,8617,78.75,USD,2026-08-10 22:39:00
1517,5445,30.65,USD,2026-08-10 20:00:00
1518,6901,229.52,USD,2026-08-10 21:54:00
1519,7332,83.74,USD,2026-08-10 03:01:00
1520,2631,134.51,USD,2026-08-10 07:24:00
1521,9709,218.69,USD,2026-08-10 10:31:00
1522,8503,61.74,USD,2026-08-10 02:11:00
1523,1651,182.43,USD,2026-08-10 17:59:00
1524,6465,139.41,USD,2026-08-10 07:59:00
1525,1301,189.93,USD,2026-08-10 15:25:00
1526,5953,97.7,USD,2026-08-10 11:43:00
1527,2015,79.83,USD,2026-08-10 07:32:00
1528,1482,221.49,USD,2026-08-10 20:16:00
1529,6599,68.01,USD,2026-08-10 17:17:00
1530,7262,47.26,USD,2026-08-10 12:42:00
1531,4726,158.93,USD,2026-08-10 16:43:00
1532,7987,149.63,USD,2026-08-10 13:15:00
1533,8359,157.26,USD,2026-08-10 09:58:00
1534,3270,63.59,USD,2026-08-10 17:08:00
1535,3262,203.02,USD,2026-08-11 17:43:00
1536,9582,180.71,USD,2026-08-11 09:44:00
1537,3378,248.99,USD,2026-08-11 04:27:00
1538,3589,147.74,USD,2026-08-11 20:59:00
1539,2939,145.97,USD,2026-08-11 10:04:00
1540,3384,212.29,USD,2026-08-11 05:20:00
1541,7783,194.88,USD,2026-08-11 23:01:00
1542,5485,119.11,USD,2026-08-11 13:19:00
1543,3155,59.16,USD,2026-08-11 04:49:00
1544,5372,194.18,USD,2026-08-11 05:01:00
1545,4804,158.91,USD,2026-08-11 19:36:00
1546,2302,21.13,USD,2026-08-11 07:43:00
1547,9230,127.0,USD,2026-08-11 22:49:00
1548,7126,182.32,USD,2026-08-11 19:30:00
1549,8763,106.05,USD,2026-08-11 05:54:00
1550,1528,60.42,USD,2026-08-11 04:10:00
1551,5421,242.67,USD,2026-08-11 13:48:00
1552,4323,189.46,USD,2026-08-11 13:14:00
1553,8197,56.61,USD,2026-08-11 06:04:00
1554,8496,176.65,USD,2026-08-11 19:31:00
1555,1685,110.14,USD,2026-08-11 07:27:00
1556,6126,208.72,USD,2026-08-11 19:47:00
1557,9784,235.7,USD,2026-08-11 12:39:00
1558,1630,220.81,USD,2026-08-11 16:41:00
1559,1694,121.13,USD,2026-08-11 16:06:00
1560,1643,141.4,USD,2026-08-11 07:33:00
1561,1807,136.29,USD,2026-08-11 17:24:00
1562,5989,118.3,USD,2026-08-11 06:18:00
1563,5823,54.12,USD,2026-08-11 09:29:00
1564,9470,27.82,USD,2026-08-11 19:58:00
1565,8400,210.02,USD,2026-08-11 04:29:00
1566,3945,132.65,USD,2026-08-11 02:46:00
1567,3216,178.59,USD,2026-08-11 18:57:00
1568,1408,91.01,USD,2026-08-11 12:26:00
1569,4308,153.72,USD,2026-08-11 05:29:00
1570,3686,73.77,USD,2026-08-11 14:05:00
1571,2870,44.03,USD,2026-08-11 22:46:00
1572,2397,164.01,USD,2026-08-11 22:28:00
1573,9383,105.26,USD,2026-08-11 16:45:00
1574,7235,103.99,USD,2026-08-11 19:10:00
1575,6491,55.16,USD,2026-08-11 01:49:00
1576,3459,169.99,USD,2026-08-11 18:55:00
1577,1840,48.98,USD,2026-08-11 05:55:00
1578,8311,87.74,USD,2026-08-11 13:19:00
1579,3155,57.46,USD,2026-08-11 09:40:00
1580,5146,161.3,USD,2026-08-11 06:00:00
1581,9169,131.94,USD,2026-08-11 00:29:00
1582,9084,16.35,USD,2026-08-11 17:51:00
1583,8794,153.38,USD,2026-08-11 07:13:00
1584,1107,118.84,USD,2026-08-11 14:26:00
1585,4401,143.63,USD,2026-08-11 07:56:00
1586,6718,49.84,USD,2026-08-11 01:11:00
1587,5889,215.65,USD,2026-08-11 01:09:00
1588,2784,35.61,USD,2026-08-11 10:58:00
1589,5659,52.91,USD,2026-08-11 13:11:00
1590,3906,177.51,USD,2026-08-11 19:42:00
1591,1587,151.06,USD,2026-08-11 14:47:00
1592,7038,85.33,USD,2026-08-11 02:49:00
1593,8001,30.9,USD,2026-08-11 12:52:00
1594,3204,83.82,USD,2026-08-11 17:04:00
1595,6393,216.96,USD,2026-08-11 03:44:00
1596,4425,138.29,USD,2026-08-11 16:26:00
1597,9666,40.69,USD,2026-08-11 19:03:00
1598,5705,185.16,USD,2026-08-11 02:30:00
1599,5254,214.23,USD,2026-08-11 13:38:00
1600,6797,248.83,USD,2026-08-11 16:36:00
1601,9514,147.22,USD,2026-08-11 04:39:00
1602,3947,131.97,USD,2026-08-11 23:40:00
1603,4171,181.52,USD,2026-08-11 19:14:00
1604,2932,20.64,USD,2026-08-11 00:07:00
1605,7793,63.72,USD,2026-08-11 23:54:00
1606,4478,93.44,USD,2026-08-11 13:02:00
1607,5614,62.28,USD,2026-08-11 00:40:00
1608,5919,30.94,USD,2026-08-11 08:50:00
1609,1100,91.12,USD,2026-08-11 16:35:00
1610,7488,93.32,USD,2026-08-11 03:43:00
1611,1477,159.76,USD,2026-08-11 23:36:00
1612,6536,92.67,USD,2026-08-11 05:12:00
1613,1582,230.3,USD,2026-08-11 21:30:00
1614,8546,128.15,USD,2026-08-11 20:08:00
1615,7782,93.75,USD,2026-08-11 17:57:00
1616,5904,211.25,USD,2026-08-11 23:03:00
1617,9779,174.38,USD,2026-08-11 18:46:00
1618,6434,150.69,USD,2026-08-11 00:13:00
1619,5595,242.86,USD,2026-08-11 11:04:00
1620,9753,246.15,USD,2026-08-11 00:21:00
1621,4070,157.34,USD,2026-08-11 05:36:00
1622,6050,218.18,USD,2026-08-11 19:07:00
1623,1518,88.91,USD,2026-08-11 22:54:00
1624,4893,35.4,USD,2026-08-11 08:26:00
1625,5958,209.92,USD,2026-08-11 11:28:00
1626,2838,86.04,USD,2026-08-11 06:33:00
1627,4311,23.79,USD,2026-08-11 11:50:00
1628,8907,133.91,USD,2026-08-11 02:28:00
1629,8921,59.7,USD,2026-08-11 16:09:00
1630,6363,138.05,USD,2026-08-11 23:55:00
1631,9456,219.87,USD,2026-08-11 04:49:00
1632,1598,63.22,USD,2026-08-11 21:08:00
1633,9558,182.71,USD,2026-08-11 14:24:00
1634,1721,88.08,USD,2026-08-11 03:00:00
1635,2426,154.66,USD,2026-08-11 21:54:00
1636,2689,223.96,USD,2026-08-11 10:29:00
1637,6119,169.86,USD,2026-08-11 16:49:00
1638,4438,193.25,USD,2026-08-11 00:36:00
1639,5532,60.25,USD,2026-08-11 10:12:00
1640,2927,196.6,USD,2026-08-11 17:20:00
1641,2875,52.01,USD,2026-08-11 08:09:00
1642,2677,146.51,USD,2026-08-11 00:39:00
1643,6218,97.32,USD,2026-08-11 06:34:00
1644,5641,236.67,USD,2026-08-11 08:09:00
1645,6101,55.25,USD,2026-08-11 18:15:00
1646,8268,94.6,USD,2026-08-11 19:57:00
1647,1826,21.81,USD,2026-08-11 01:08:00
1648,7987,27.64,USD,2026-08-11 03:24:00
1649,8304,180.6,USD,2026-08-11 12:11:00
